county_fips,year,acres_harvested
17007,1951,2400
17007,1952,1800
17007,1953,2200
17007,1954,2700
17007,1955,3800
17007,1956,4200
17007,1957,4300
17007,1958,6300
17007,1959,4500
17007,1960,5500
17007,1961,7500
17007,1962,8800
17007,1963,9000
17007,1964,10900
17007,1965,14500
17007,1966,17600
17007,1967,16300
17007,1968,20000
17007,1969,23000
17007,1970,22500
17007,1971,23500
17007,1972,26900
17007,1973,40000
17007,1974,32800
17007,1975,31500
17007,1976,27500
17007,1977,35000
17007,1978,38000
17007,1979,46500
17007,1980,47000
17007,1981,37500
17007,1982,40500
17007,1983,34500
17007,1984,41000
17007,1985,35000
17007,1986,33500
17007,1987,29500
17007,1988,31100
17007,1989,31700
17007,1990,32000
17007,1991,35700
17007,1992,38700
17007,1993,36000
17007,1994,39500
17007,1995,45900
17007,1996,45700
17007,1997,49800
17007,1998,49900
17007,1999,54600
17007,2000,56800
17007,2001,55600
17007,2002,55600
17007,2003,52900
17007,2004,45800
17007,2005,42800
17007,2006,46800
17007,2007,30800
17007,2008,37900
17007,2009,34900
17007,2010,42800
17007,2011,34000
17007,2012,35800
17007,2013,40200
17007,2014,39800
17007,2015,43100
17007,2016,39100
17007,2017,45800
17007,2018,48600
17007,2019,41400
17007,2020,45000
17007,2021,43700
17007,2022,50400
17007,2023,48600
17007,2024,56100
17007,2025,44900
17011,1951,12900
17011,1952,11800
17011,1953,12500
17011,1954,17100
17011,1955,16400
17011,1956,22700
17011,1957,24400
17011,1958,26700
17011,1959,21800
17011,1960,23200
17011,1961,35800
17011,1962,37000
17011,1963,39700
17011,1964,45200
17011,1965,50500
17011,1966,55800
17011,1967,57600
17011,1968,72500
17011,1969,80000
17011,1970,83500
17011,1971,92500
17011,1972,103700
17011,1973,141000
17011,1974,123100
17011,1975,120000
17011,1976,99000
17011,1977,118000
17011,1978,115400
17011,1979,129000
17011,1980,122000
17011,1981,116500
17011,1982,118700
17011,1983,115500
17011,1984,123000
17011,1985,125000
17011,1986,123500
17011,1987,117500
17011,1988,118700
17011,1989,135300
17011,1990,126200
17011,1991,134400
17011,1992,144400
17011,1993,146000
17011,1994,154300
17011,1995,150500
17011,1996,151700
17011,1997,160500
17011,1998,173900
17011,1999,182300
17011,2000,179500
17011,2001,186000
17011,2002,174500
17011,2003,163200
17011,2004,146600
17011,2005,131300
17011,2006,147300
17011,2007,110800
17011,2008,115300
17011,2009,126700
17011,2010,119600
17011,2011,111900
17011,2012,119300
17011,2013,133500
17011,2014,141800
17011,2015,160400
17011,2016,146300
17011,2017,156500
17011,2018,152500
17011,2019,140500
17011,2020,153800
17011,2021,165600
17011,2022,173000
17011,2023,164600
17011,2024,170000
17011,2025,163000
17015,1951,200
17015,1952,400
17015,1953,500
17015,1954,900
17015,1955,900
17015,1956,1300
17015,1957,1000
17015,1958,2300
17015,1959,1400
17015,1960,1800
17015,1961,2100
17015,1962,3100
17015,1963,2600
17015,1964,4500
17015,1965,6100
17015,1966,5700
17015,1967,7000
17015,1968,7300
17015,1969,7800
17015,1970,8800
17015,1971,10000
17015,1972,11300
17015,1973,19000
17015,1974,13400
17015,1975,11500
17015,1976,9500
17015,1977,10500
17015,1978,9700
17015,1979,11500
17015,1980,10500
17015,1981,9300
17015,1982,8800
17015,1983,9800
17015,1984,13500
17015,1985,14000
17015,1986,14700
17015,1987,13400
17015,1988,14400
17015,1989,16900
17015,1990,15300
17015,1991,17900
17015,1992,19800
17015,1993,22000
17015,1994,24800
17015,1995,28800
17015,1996,31900
17015,1997,38900
17015,1998,44900
17015,1999,48700
17015,2000,52800
17015,2001,58600
17015,2002,59700
17015,2003,55900
17015,2004,53900
17015,2005,49800
17015,2006,54700
17015,2007,34800
17015,2008,42600
17015,2009,42900
17015,2010,34000
17015,2011,32900
17015,2012,33900
17015,2013,32200
17015,2014,41900
17015,2015,41300
17015,2016,43100
17015,2017,46800
17015,2018,42600
17015,2019,38700
17015,2020,40700
17015,2021,48600
17015,2022,49900
17015,2023,47200
17015,2024,49100
17015,2025,45300
17025,1951,61700
17025,1952,57300
17025,1953,64500
17025,1954,49300
17025,1955,51400
17025,1956,50500
17025,1957,49800
17025,1958,60300
17025,1959,69100
17025,1960,73400
17025,1961,76100
17025,1962,80100
17025,1963,81100
17025,1964,83200
17025,1965,85600
17025,1966,80600
17025,1967,77300
17025,1968,84000
17025,1969,73000
17025,1970,77000
17025,1971,83200
17025,1972,81300
17025,1973,86000
17025,1974,81700
17025,1975,83000
17025,1976,76500
17025,1977,94000
17025,1978,101700
17025,1979,101000
17025,1980,104000
17025,1981,94000
17025,1982,95500
17025,1983,93000
17025,1984,92000
17025,1985,91000
17025,1986,85800
17025,1987,81000
17025,1988,76300
17025,1989,81300
17025,1990,85200
17025,1991,89200
17025,1992,89600
17025,1993,87000
17025,1994,89700
17025,1995,104100
17025,1996,103600
17025,1997,97400
17025,1998,107600
17025,1999,114500
17025,2000,113500
17025,2001,112000
17025,2002,111800
17025,2003,121600
17025,2004,101400
17025,2005,102700
17025,2006,109300
17025,2007,96800
17025,2008,123900
17025,2009,116800
17025,2010,101500
17025,2011,98600
17025,2012,88900
17025,2013,96400
17025,2014,100700
17025,2015,91700
17025,2016,118300
17025,2017,111000
17025,2018,113700
17025,2019,104000
17025,2020,109300
17025,2021,104000
17025,2022,108100
17025,2023,99600
17025,2024,118400
17025,2025,108300
17033,1951,37900
17033,1952,39900
17033,1953,40800
17033,1954,38000
17033,1955,39800
17033,1956,41100
17033,1957,41500
17033,1958,46100
17033,1959,51100
17033,1960,56900
17033,1961,58300
17033,1962,59600
17033,1963,61400
17033,1964,61000
17033,1965,64200
17033,1966,60300
17033,1967,61800
17033,1968,67000
17033,1969,63000
17033,1970,67500
17033,1971,71600
17033,1972,76200
17033,1973,82000
17033,1974,82600
17033,1975,79500
17033,1976,70000
17033,1977,86000
17033,1978,82900
17033,1979,91000
17033,1980,87000
17033,1981,85500
17033,1982,87000
17033,1983,90500
17033,1984,93000
17033,1985,82000
17033,1986,82400
17033,1987,79700
17033,1988,76400
17033,1989,77900
17033,1990,80500
17033,1991,88300
17033,1992,92300
17033,1993,88000
17033,1994,88500
17033,1995,88300
17033,1996,97400
17033,1997,86700
17033,1998,99500
17033,1999,89400
17033,2000,90700
17033,2001,91300
17033,2002,94700
17033,2003,87100
17033,2004,91800
17033,2005,86700
17033,2006,97600
17033,2007,80900
17033,2008,98300
17033,2009,103800
17033,2010,84900
17033,2011,90900
17033,2012,81500
17033,2013,88300
17033,2014,87500
17033,2015,87400
17033,2016,97300
17033,2017,91100
17033,2018,94700
17033,2019,93400
17033,2020,92500
17033,2021,90700
17033,2022,95300
17033,2023,88300
17033,2024,96300
17033,2025,96300
17049,1951,55700
17049,1952,54700
17049,1953,53700
17049,1954,52500
17049,1955,53400
17049,1956,55000
17049,1957,57000
17049,1958,59700
17049,1959,61200
17049,1960,61200
17049,1961,62000
17049,1962,62700
17049,1963,59100
17049,1964,58000
17049,1965,60000
17049,1966,57200
17049,1967,61500
17049,1968,66500
17049,1969,65500
17049,1970,69000
17049,1971,69200
17049,1972,68600
17049,1973,76000
17049,1974,79100
17049,1975,79000
17049,1976,68500
17049,1977,85000
17049,1978,92000
17049,1979,94000
17049,1980,92000
17049,1981,93500
17049,1982,90000
17049,1983,88000
17049,1984,95000
17049,1985,96000
17049,1986,91300
17049,1987,87600
17049,1988,81800
17049,1989,84900
17049,1990,86800
17049,1991,87200
17049,1992,89300
17049,1993,89000
17049,1994,90700
17049,1995,94500
17049,1996,94500
17049,1997,96600
17049,1998,99500
17049,1999,100600
17049,2000,97100
17049,2001,102900
17049,2002,102700
17049,2003,103800
17049,2004,99700
17049,2005,97400
17049,2006,103200
17049,2007,90900
17049,2008,100800
17049,2009,107800
17049,2010,90500
17049,2011,94600
17049,2012,87300
17049,2013,91400
17049,2014,96400
17049,2015,92900
17049,2016,100100
17049,2017,101500
17049,2018,98500
17049,2019,97500
17049,2020,96900
17049,2021,94600
17049,2022,98000
17049,2023,93800
17049,2024,96600
17049,2025,92800
17055,1951,18800
17055,1952,18400
17055,1953,20800
17055,1954,20500
17055,1955,21300
17055,1956,21200
17055,1957,24200
17055,1958,28200
17055,1959,34500
17055,1960,41400
17055,1961,40600
17055,1962,42600
17055,1963,46100
17055,1964,48600
17055,1965,51600
17055,1966,50500
17055,1967,48500
17055,1968,51000
17055,1969,44000
17055,1970,50000
17055,1971,62200
17055,1972,70100
17055,1973,74500
17055,1974,72500
17055,1975,71000
17055,1976,70500
17055,1977,82500
17055,1978,78000
17055,1979,89000
17055,1980,84000
17055,1981,56500
17055,1982,63500
17055,1983,51000
17055,1984,48000
17055,1985,52000
17055,1986,52800
17055,1987,50700
17055,1988,56400
17055,1989,56700
17055,1990,61500
17055,1991,60600
17055,1992,57400
17055,1993,62500
17055,1994,62500
17055,1995,63700
17055,1996,69800
17055,1997,64800
17055,1998,80900
17055,1999,75700
17055,2000,69500
17055,2001,71500
17055,2002,74700
17055,2003,73700
17055,2004,76800
17055,2005,71700
17055,2006,83100
17055,2007,56900
17055,2008,79800
17055,2009,81100
17055,2010,66800
17055,2011,70600
17055,2012,62700
17055,2013,76400
17055,2014,76200
17055,2015,69000
17055,2016,85000
17055,2017,84100
17055,2018,85700
17055,2019,79800
17055,2020,80600
17055,2021,81600
17055,2022,85900
17055,2023,77700
17055,2024,85100
17055,2025,82100
17057,1951,34800
17057,1952,34500
17057,1953,42700
17057,1954,45300
17057,1955,47400
17057,1956,50800
17057,1957,51900
17057,1958,46800
17057,1959,43300
17057,1960,49400
17057,1961,48500
17057,1962,49600
17057,1963,47800
17057,1964,50200
17057,1965,52700
17057,1966,51800
17057,1967,52300
17057,1968,58500
17057,1969,60000
17057,1970,60000
17057,1971,71400
17057,1972,80500
17057,1973,96000
17057,1974,87400
17057,1975,84000
17057,1976,72500
17057,1977,88000
17057,1978,99700
17057,1979,109000
17057,1980,105000
17057,1981,101000
17057,1982,98000
17057,1983,95000
17057,1984,93000
17057,1985,98000
17057,1986,111000
17057,1987,114100
17057,1988,111400
17057,1989,113700
17057,1990,108100
17057,1991,117700
17057,1992,117700
17057,1993,112000
17057,1994,114200
17057,1995,117500
17057,1996,113700
17057,1997,124600
17057,1998,151600
17057,1999,131400
17057,2000,124800
17057,2001,130100
17057,2002,126700
17057,2003,119700
17057,2004,121700
17057,2005,110500
17057,2006,122500
17057,2007,100900
17057,2008,96800
17057,2009,105600
17057,2010,103500
17057,2011,104400
17057,2012,104000
17057,2013,113400
17057,2014,110800
17057,2015,104600
17057,2016,110000
17057,2017,119700
17057,2018,124800
17057,2019,119000
17057,2020,125400
17057,2021,127000
17057,2022,127600
17057,2023,124400
17057,2024,126300
17057,2025,122800
17075,1951,115900
17075,1952,115800
17075,1953,120800
17075,1954,136000
17075,1955,147800
17075,1956,161300
17075,1957,172400
17075,1958,178500
17075,1959,160000
17075,1960,163700
17075,1961,190500
17075,1962,184100
17075,1963,179900
17075,1964,181900
17075,1965,196900
17075,1966,198300
17075,1967,199300
17075,1968,221500
17075,1969,225500
17075,1970,229000
17075,1971,232000
17075,1972,233000
17075,1973,283000
17075,1974,264600
17075,1975,258000
17075,1976,243000
17075,1977,267000
17075,1978,271000
17075,1979,285000
17075,1980,282000
17075,1981,268000
17075,1982,278000
17075,1983,277500
17075,1984,279000
17075,1985,270000
17075,1986,266100
17075,1987,267000
17075,1988,266400
17075,1989,272600
17075,1990,278500
17075,1991,271300
17075,1992,284300
17075,1993,270000
17075,1994,274600
17075,1995,276600
17075,1996,281900
17075,1997,284000
17075,1998,297600
17075,1999,294600
17075,2000,287300
17075,2001,290100
17075,2002,286400
17075,2003,277300
17075,2004,277600
17075,2005,259900
17075,2006,271800
17075,2007,217900
17075,2008,243000
17075,2009,245000
17075,2010,262000
17075,2011,253500
17075,2012,250000
17075,2013,249500
17075,2014,272500
17075,2015,273500
17075,2016,290500
17075,2017,289000
17075,2018,289500
17075,2019,273500
17075,2020,289500
17075,2021,288500
17075,2022,298500
17075,2023,287500
17075,2024,293500
17075,2025,284000
17081,1951,44700
17081,1952,48600
17081,1953,43100
17081,1954,39500
17081,1955,44100
17081,1956,46100
17081,1957,49900
17081,1958,59200
17081,1959,65400
17081,1960,69300
17081,1961,66200
17081,1962,71000
17081,1963,73100
17081,1964,80900
17081,1965,82700
17081,1966,77300
17081,1967,76100
17081,1968,75500
17081,1969,56000
17081,1970,62500
17081,1971,76400
17081,1972,80500
17081,1973,85000
17081,1974,80500
17081,1975,79000
17081,1976,88000
17081,1977,99500
17081,1978,95000
17081,1979,98000
17081,1980,86000
17081,1981,89500
17081,1982,92500
17081,1983,82000
17081,1984,83000
17081,1985,80000
17081,1986,76800
17081,1987,70500
17081,1988,64000
17081,1989,68300
17081,1990,70900
17081,1991,64400
17081,1992,65500
17081,1993,65500
17081,1994,67300
17081,1995,74600
17081,1996,71700
17081,1997,72700
17081,1998,82600
17081,1999,81600
17081,2000,80500
17081,2001,88400
17081,2002,88200
17081,2003,81800
17081,2004,85000
17081,2005,82300
17081,2006,92400
17081,2007,74600
17081,2008,93800
17081,2009,93100
17081,2010,80800
17081,2011,81100
17081,2012,78300
17081,2013,94400
17081,2014,90900
17081,2015,82200
17081,2016,101000
17081,2017,100000
17081,2018,107300
17081,2019,100500
17081,2020,100500
17081,2021,102100
17081,2022,106100
17081,2023,98900
17081,2024,111100
17081,2025,101000
17089,1951,7900
17089,1952,5500
17089,1953,6400
17089,1954,8800
17089,1955,9900
17089,1956,11700
17089,1957,12000
17089,1958,15300
17089,1959,16000
17089,1960,17200
17089,1961,24100
17089,1962,24500
17089,1963,25100
17089,1964,26100
17089,1965,30600
17089,1966,34700
17089,1967,36500
17089,1968,41000
17089,1969,45500
17089,1970,46000
17089,1971,48100
17089,1972,51800
17089,1973,71000
17089,1974,60000
17089,1975,59000
17089,1976,55000
17089,1977,64500
17089,1978,66700
17089,1979,71500
17089,1980,72000
17089,1981,65000
17089,1982,68500
17089,1983,65000
17089,1984,67000
17089,1985,59000
17089,1986,55500
17089,1987,52200
17089,1988,49400
17089,1989,53300
17089,1990,47000
17089,1991,60700
17089,1992,62700
17089,1993,64000
17089,1994,68600
17089,1995,66700
17089,1996,69600
17089,1997,75600
17089,1998,81900
17089,1999,74700
17089,2000,68700
17089,2001,72500
17089,2002,71500
17089,2003,67900
17089,2004,56400
17089,2005,54800
17089,2006,52700
17089,2007,41900
17089,2008,43800
17089,2009,47800
17089,2010,47700
17089,2011,42900
17089,2012,43700
17089,2013,43200
17089,2014,50100
17089,2015,53300
17089,2016,57200
17089,2017,59000
17089,2018,57400
17089,2019,49700
17089,2020,53900
17089,2021,58700
17089,2022,59000
17089,2023,54600
17089,2024,54400
17089,2025,52100
17095,1951,20500
17095,1952,18000
17095,1953,22400
17095,1954,24800
17095,1955,24600
17095,1956,30900
17095,1957,31400
17095,1958,27400
17095,1959,20700
17095,1960,24400
17095,1961,33200
17095,1962,32000
17095,1963,30100
17095,1964,31400
17095,1965,33400
17095,1966,30900
17095,1967,32100
17095,1968,42500
17095,1969,50700
17095,1970,53000
17095,1971,58100
17095,1972,61000
17095,1973,82500
17095,1974,75800
17095,1975,77500
17095,1976,60000
17095,1977,71000
17095,1978,72900
17095,1979,84500
17095,1980,79000
17095,1981,84000
17095,1982,80000
17095,1983,83000
17095,1984,77500
17095,1985,86000
17095,1986,85500
17095,1987,83500
17095,1988,85200
17095,1989,95800
17095,1990,99300
17095,1991,116800
17095,1992,126000
17095,1993,113000
17095,1994,115100
17095,1995,122600
17095,1996,124800
17095,1997,126600
17095,1998,132900
17095,1999,134400
17095,2000,133700
17095,2001,135200
17095,2002,136700
17095,2003,133700
17095,2004,121700
17095,2005,120400
17095,2006,125500
17095,2007,105700
17095,2008,109900
17095,2009,113800
17095,2010,108400
17095,2011,108900
17095,2012,116400
17095,2013,122300
17095,2014,127900
17095,2015,124900
17095,2016,126800
17095,2017,130200
17095,2018,124800
17095,2019,127500
17095,2020,129900
17095,2021,127900
17095,2022,133600
17095,2023,129400
17095,2024,134000
17095,2025,126700
17105,1951,63300
17105,1952,67300
17105,1953,74400
17105,1954,92400
17105,1955,103200
17105,1956,116600
17105,1957,130900
17105,1958,138100
17105,1959,123100
17105,1960,133300
17105,1961,162100
17105,1962,161000
17105,1963,160100
17105,1964,169500
17105,1965,192200
17105,1966,193800
17105,1967,200600
17105,1968,219500
17105,1969,229000
17105,1970,230800
17105,1971,234000
17105,1972,239000
17105,1973,290000
17105,1974,270600
17105,1975,263000
17105,1976,243000
17105,1977,270000
17105,1978,275500
17105,1979,284000
17105,1980,275000
17105,1981,274000
17105,1982,277000
17105,1983,280000
17105,1984,273000
17105,1985,275000
17105,1986,270900
17105,1987,271000
17105,1988,277400
17105,1989,275500
17105,1990,277400
17105,1991,284500
17105,1992,287200
17105,1993,274000
17105,1994,272400
17105,1995,288700
17105,1996,300100
17105,1997,284800
17105,1998,287600
17105,1999,287000
17105,2000,292600
17105,2001,285900
17105,2002,287200
17105,2003,279100
17105,2004,286200
17105,2005,268900
17105,2006,274800
17105,2007,241900
17105,2008,251000
17105,2009,254000
17105,2010,270000
17105,2011,258500
17105,2012,262500
17105,2013,268000
17105,2014,277000
17105,2015,278500
17105,2016,275500
17105,2017,286000
17105,2018,276500
17105,2019,283500
17105,2020,282000
17105,2021,284000
17105,2022,282000
17105,2023,282000
17105,2024,281500
17105,2025,281000
17113,1951,68300
17113,1952,60700
17113,1953,65700
17113,1954,91900
17113,1955,98600
17113,1956,119500
17113,1957,135200
17113,1958,139300
17113,1959,111900
17113,1960,117300
17113,1961,151700
17113,1962,153100
17113,1963,153700
17113,1964,159800
17113,1965,168000
17113,1966,166300
17113,1967,171400
17113,1968,203000
17113,1969,220000
17113,1970,213500
17113,1971,216100
17113,1972,228600
17113,1973,285000
17113,1974,259300
17113,1975,259000
17113,1976,236500
17113,1977,257000
17113,1978,280500
17113,1979,285000
17113,1980,282000
17113,1981,293000
17113,1982,290500
17113,1983,289500
17113,1984,296000
17113,1985,294000
17113,1986,286600
17113,1987,285500
17113,1988,296700
17113,1989,293600
17113,1990,305400
17113,1991,297300
17113,1992,316800
17113,1993,298000
17113,1994,305900
17113,1995,296500
17113,1996,307800
17113,1997,314200
17113,1998,328400
17113,1999,322100
17113,2000,310700
17113,2001,304300
17113,2002,304500
17113,2003,289600
17113,2004,266700
17113,2005,262200
17113,2006,275100
17113,2007,225600
17113,2008,242000
17113,2009,241500
17113,2010,270000
17113,2011,260500
17113,2012,281000
17113,2013,287000
17113,2014,294000
17113,2015,299500
17113,2016,297000
17113,2017,310000
17113,2018,304000
17113,2019,297000
17113,2020,306500
17113,2021,303500
17113,2022,308000
17113,2023,300500
17113,2024,305000
17113,2025,294000
17117,1951,96500
17117,1952,90600
17117,1953,90900
17117,1954,91100
17117,1955,96900
17117,1956,103100
17117,1957,113100
17117,1958,111200
17117,1959,102500
17117,1960,104400
17117,1961,109200
17117,1962,112400
17117,1963,110600
17117,1964,109000
17117,1965,109500
17117,1966,111900
17117,1967,115800
17117,1968,127500
17117,1969,126000
17117,1970,128000
17117,1971,132000
17117,1972,135400
17117,1973,156000
17117,1974,140800
17117,1975,144500
17117,1976,130000
17117,1977,154000
17117,1978,179600
17117,1979,172000
17117,1980,184000
17117,1981,160000
17117,1982,161000
17117,1983,165000
17117,1984,163000
17117,1985,168000
17117,1986,165500
17117,1987,153500
17117,1988,154300
17117,1989,152900
17117,1990,158900
17117,1991,148600
17117,1992,159200
17117,1993,159000
17117,1994,152900
17117,1995,163600
17117,1996,147800
17117,1997,147400
17117,1998,157300
17117,1999,157200
17117,2000,158100
17117,2001,157000
17117,2002,157700
17117,2003,153700
17117,2004,144700
17117,2005,133000
17117,2006,135400
17117,2007,107800
17117,2008,125500
17117,2009,137700
17117,2010,123600
17117,2011,127800
17117,2012,130700
17117,2013,152900
17117,2014,149300
17117,2015,149300
17117,2016,157400
17117,2017,162000
17117,2018,171500
17117,2019,164600
17117,2020,170300
17117,2021,170200
17117,2022,180900
17117,2023,168700
17117,2024,177500
17117,2025,162000
17119,1951,59800
17119,1952,62100
17119,1953,63300
17119,1954,61100
17119,1955,64600
17119,1956,69200
17119,1957,74800
17119,1958,79600
17119,1959,78600
17119,1960,82800
17119,1961,84500
17119,1962,87100
17119,1963,86500
17119,1964,84100
17119,1965,86300
17119,1966,85600
17119,1967,84100
17119,1968,94000
17119,1969,93000
17119,1970,89500
17119,1971,95400
17119,1972,102100
17119,1973,113500
17119,1974,100400
17119,1975,103500
17119,1976,103500
17119,1977,121000
17119,1978,135700
17119,1979,129000
17119,1980,127000
17119,1981,134000
17119,1982,124500
17119,1983,130500
17119,1984,128000
17119,1985,130000
17119,1986,124400
17119,1987,120500
17119,1988,100800
17119,1989,93600
17119,1990,94500
17119,1991,106300
17119,1992,109000
17119,1993,108000
17119,1994,104800
17119,1995,122000
17119,1996,115800
17119,1997,117200
17119,1998,119900
17119,1999,124500
17119,2000,126500
17119,2001,127200
17119,2002,127000
17119,2003,124800
17119,2004,123600
17119,2005,120400
17119,2006,128100
17119,2007,110900
17119,2008,126900
17119,2009,128700
17119,2010,112400
17119,2011,116000
17119,2012,113800
17119,2013,115200
17119,2014,116300
17119,2015,115300
17119,2016,117000
17119,2017,119500
17119,2018,118800
17119,2019,118500
17119,2020,113400
17119,2021,114700
17119,2022,117500
17119,2023,111400
17119,2024,113400
17119,2025,107700
17121,1951,58400
17121,1952,55500
17121,1953,56500
17121,1954,46600
17121,1955,54500
17121,1956,53600
17121,1957,53100
17121,1958,61200
17121,1959,73600
17121,1960,80300
17121,1961,83500
17121,1962,84500
17121,1963,84500
17121,1964,82100
17121,1965,81500
17121,1966,79600
17121,1967,77700
17121,1968,87000
17121,1969,75000
17121,1970,78000
17121,1971,82000
17121,1972,85100
17121,1973,90500
17121,1974,87100
17121,1975,90000
17121,1976,84000
17121,1977,108000
17121,1978,115000
17121,1979,114000
17121,1980,108000
17121,1981,108000
17121,1982,114500
17121,1983,104500
17121,1984,105000
17121,1985,98000
17121,1986,97200
17121,1987,90500
17121,1988,82300
17121,1989,88800
17121,1990,92700
17121,1991,89800
17121,1992,88200
17121,1993,85000
17121,1994,92600
17121,1995,102200
17121,1996,91200
17121,1997,94200
17121,1998,106900
17121,1999,103800
17121,2000,99200
17121,2001,100400
17121,2002,99600
17121,2003,103600
17121,2004,90700
17121,2005,92300
17121,2006,101600
17121,2007,92900
17121,2008,105800
17121,2009,104800
17121,2010,86700
17121,2011,90800
17121,2012,84400
17121,2013,92300
17121,2014,94800
17121,2015,81600
17121,2016,105700
17121,2017,104000
17121,2018,117000
17121,2019,96200
17121,2020,101600
17121,2021,100600
17121,2022,103600
17121,2023,95100
17121,2024,111800
17121,2025,98700
17133,1951,13100
17133,1952,19600
17133,1953,19600
17133,1954,17500
17133,1955,16600
17133,1956,17000
17133,1957,15900
17133,1958,21200
17133,1959,24400
17133,1960,24800
17133,1961,26600
17133,1962,26600
17133,1963,27200
17133,1964,26500
17133,1965,27800
17133,1966,27200
17133,1967,28400
17133,1968,33700
17133,1969,33000
17133,1970,33500
17133,1971,33900
17133,1972,33700
17133,1973,35000
17133,1974,40300
17133,1975,42000
17133,1976,41500
17133,1977,53000
17133,1978,59000
17133,1979,53000
17133,1980,55000
17133,1981,56500
17133,1982,59500
17133,1983,57500
17133,1984,53000
17133,1985,60000
17133,1986,56600
17133,1987,53900
17133,1988,54100
17133,1989,59000
17133,1990,56500
17133,1991,55700
17133,1992,58700
17133,1993,34200
17133,1994,61600
17133,1995,55700
17133,1996,58100
17133,1997,61800
17133,1998,60500
17133,1999,69700
17133,2000,73900
17133,2001,75400
17133,2002,76300
17133,2003,74800
17133,2004,75800
17133,2005,71700
17133,2006,79500
17133,2007,66900
17133,2008,70200
17133,2009,78700
17133,2010,67700
17133,2011,67500
17133,2012,74000
17133,2013,75300
17133,2014,75900
17133,2015,72800
17133,2016,78800
17133,2017,84400
17133,2018,81700
17133,2019,66400
17133,2020,75800
17133,2021,81600
17133,2022,87100
17133,2023,83100
17133,2024,81700
17133,2025,83400
17143,1951,24400
17143,1952,23700
17143,1953,29100
17143,1954,30900
17143,1955,31200
17143,1956,34900
17143,1957,34500
17143,1958,34100
17143,1959,29100
17143,1960,34600
17143,1961,39100
17143,1962,38500
17143,1963,37900
17143,1964,39100
17143,1965,41800
17143,1966,42400
17143,1967,40800
17143,1968,47000
17143,1969,50500
17143,1970,50000
17143,1971,54100
17143,1972,56100
17143,1973,75000
17143,1974,67800
17143,1975,64500
17143,1976,54000
17143,1977,64000
17143,1978,65000
17143,1979,61000
17143,1980,64000
17143,1981,67000
17143,1982,67200
17143,1983,67000
17143,1984,64000
17143,1985,67000
17143,1986,70400
17143,1987,68600
17143,1988,66300
17143,1989,73400
17143,1990,80300
17143,1991,80700
17143,1992,82500
17143,1993,80000
17143,1994,83900
17143,1995,82700
17143,1996,83600
17143,1997,89600
17143,1998,91600
17143,1999,89600
17143,2000,88800
17143,2001,90500
17143,2002,90100
17143,2003,85900
17143,2004,82300
17143,2005,78500
17143,2006,80700
17143,2007,66900
17143,2008,68800
17143,2009,70700
17143,2010,75800
17143,2011,76900
17143,2012,79700
17143,2013,83400
17143,2014,84200
17143,2015,86400
17143,2016,84300
17143,2017,86800
17143,2018,85600
17143,2019,82500
17143,2020,83300
17143,2021,85900
17143,2022,87100
17143,2023,85200
17143,2024,88900
17143,2025,83500
17145,1951,29000
17145,1952,31000
17145,1953,30400
17145,1954,29400
17145,1955,28700
17145,1956,32700
17145,1957,31300
17145,1958,34000
17145,1959,38100
17145,1960,38800
17145,1961,40500
17145,1962,41300
17145,1963,40200
17145,1964,43500
17145,1965,44900
17145,1966,41600
17145,1967,45200
17145,1968,45500
17145,1969,47000
17145,1970,43000
17145,1971,43100
17145,1972,43400
17145,1973,54000
17145,1974,55700
17145,1975,59000
17145,1976,60000
17145,1977,68000
17145,1978,67000
17145,1979,65000
17145,1980,60000
17145,1981,64000
17145,1982,67000
17145,1983,71000
17145,1984,61000
17145,1985,58000
17145,1986,56900
17145,1987,52400
17145,1988,52900
17145,1989,53900
17145,1990,55900
17145,1991,53900
17145,1992,57600
17145,1993,55000
17145,1994,59300
17145,1995,64700
17145,1996,55100
17145,1997,60800
17145,1998,59300
17145,1999,69800
17145,2000,71700
17145,2001,75600
17145,2002,84700
17145,2003,90900
17145,2004,79800
17145,2005,76700
17145,2006,89600
17145,2007,74800
17145,2008,86300
17145,2009,85300
17145,2010,79700
17145,2011,75800
17145,2012,73400
17145,2013,87500
17145,2014,86100
17145,2015,76000
17145,2016,91400
17145,2017,93700
17145,2018,94400
17145,2019,95000
17145,2020,90700
17145,2021,90900
17145,2022,96300
17145,2023,86900
17145,2024,95700
17145,2025,91900
17157,1951,23900
17157,1952,34200
17157,1953,33400
17157,1954,31100
17157,1955,28000
17157,1956,28400
17157,1957,26800
17157,1958,33800
17157,1959,38000
17157,1960,38400
17157,1961,41300
17157,1962,43800
17157,1963,44000
17157,1964,43900
17157,1965,46500
17157,1966,39800
17157,1967,42500
17157,1968,48000
17157,1969,47500
17157,1970,48000
17157,1971,50900
17157,1972,52000
17157,1973,55000
17157,1974,50300
17157,1975,54500
17157,1976,54000
17157,1977,65000
17157,1978,69000
17157,1979,65000
17157,1980,61000
17157,1981,69500
17157,1982,74000
17157,1983,71000
17157,1984,65000
17157,1985,71000
17157,1986,71300
17157,1987,65300
17157,1988,72500
17157,1989,68800
17157,1990,82100
17157,1991,69500
17157,1992,73200
17157,1993,58000
17157,1994,74500
17157,1995,73900
17157,1996,79200
17157,1997,88600
17157,1998,88200
17157,1999,92300
17157,2000,97100
17157,2001,100200
17157,2002,103400
17157,2003,103600
17157,2004,106400
