county_fips,year,yield_bu_per_acre
19045,2020,57.0
19045,2021,63.9
19045,2022,66.0
19045,2023,58.8
19045,2024,65.2
19045,2025,68.3
19047,1951,20.0
19047,1952,27.1
19047,1953,23.3
19047,1954,27.1
19047,1955,16.9
19047,1956,18.0
19047,1957,27.0
19047,1958,27.9
19047,1959,26.0
19047,1960,29.2
19047,1961,29.1
19047,1962,28.5
19047,1963,31.5
19047,1964,30.5
19047,1965,27.5
19047,1966,29.9
19047,1967,26.8
19047,1968,32.2
19047,1969,33.2
19047,1970,27.5
19047,1971,30.0
19047,1972,35.0
19047,1973,34.0
19047,1974,29.7
19047,1975,35.6
19047,1976,25.8
19047,1977,33.7
19047,1978,41.6
19047,1979,36.6
19047,1980,33.7
19047,1981,39.0
19047,1982,38.1
19047,1983,35.7
19047,1984,32.5
19047,1985,36.9
19047,1986,43.8
19047,1987,40.3
19047,1988,38.0
19047,1989,37.2
19047,1990,43.2
19047,1991,42.0
19047,1992,44.0
19047,1993,36.8
19047,1994,52.5
19047,1995,44.3
19047,1996,43.5
19047,1997,45.4
19047,1998,47.2
19047,1999,39.0
19047,2000,38.1
19047,2001,47.9
19047,2002,50.5
19047,2003,32.7
19047,2004,49.1
19047,2005,55.3
19047,2006,50.4
19047,2007,50.3
19047,2008,53.5
19047,2009,53.0
19047,2010,57.0
19047,2011,53.0
19047,2012,45.6
19047,2013,46.4
19047,2014,55.6
19047,2015,58.5
19047,2016,64.3
19047,2017,61.3
19047,2018,61.7
19047,2019,61.9
19047,2020,54.2
19047,2021,63.5
19047,2022,62.8
19047,2023,53.6
19047,2024,62.5
19047,2025,65.6
19049,1951,25.9
19049,1952,28.6
19049,1953,20.7
19049,1954,28.2
19049,1955,18.9
19049,1956,18.3
19049,1957,28.6
19049,1958,28.7
19049,1959,28.3
19049,1960,29.7
19049,1961,30.0
19049,1962,29.2
19049,1963,31.5
19049,1964,29.5
19049,1965,25.0
19049,1966,29.5
19049,1967,26.4
19049,1968,33.5
19049,1969,34.0
19049,1970,36.1
19049,1971,33.2
19049,1972,38.0
19049,1973,33.0
19049,1974,28.2
19049,1975,30.3
19049,1976,30.0
19049,1977,30.3
19049,1978,35.0
19049,1979,39.2
19049,1980,42.1
19049,1981,45.3
19049,1982,39.7
19049,1983,36.0
19049,1984,32.1
19049,1985,35.6
19049,1986,41.2
19049,1987,46.1
19049,1988,24.6
19049,1989,42.0
19049,1990,41.7
19049,1991,41.2
19049,1992,44.0
19049,1993,35.7
19049,1994,52.2
19049,1995,45.2
19049,1996,46.6
19049,1997,43.1
19049,1998,48.7
19049,1999,43.6
19049,2000,44.3
19049,2001,38.9
19049,2002,43.6
19049,2003,32.1
19049,2004,53.2
19049,2005,58.2
19049,2006,49.3
19049,2007,53.7
19049,2008,47.0
19049,2009,54.5
19049,2010,49.8
19049,2011,52.2
19049,2012,40.1
19049,2013,41.7
19049,2014,52.5
19049,2015,55.1
19049,2016,58.7
19049,2017,54.6
19049,2018,52.8
19049,2019,54.4
19049,2020,47.1
19049,2021,63.6
19049,2022,59.8
19049,2023,60.8
19049,2024,64.5
19049,2025,64.4
19051,1951,21.2
19051,1952,24.0
19051,1953,15.5
19051,1954,23.4
19051,1955,19.1
19051,1956,19.9
19051,1957,22.2
19051,1958,23.6
19051,1959,21.5
19051,1960,17.0
19051,1961,23.7
19051,1962,24.7
19051,1963,25.5
19051,1964,24.2
19051,1965,22.0
19051,1966,25.7
19051,1967,17.5
19051,1968,25.7
19051,1969,28.5
19051,1970,26.3
19051,1971,30.2
19051,1972,33.1
19051,1973,29.0
19051,1974,19.4
19051,1975,28.8
19051,1976,28.6
19051,1977,30.2
19051,1978,30.9
19051,1979,35.5
19051,1980,31.3
19051,1981,33.7
19051,1982,27.4
19051,1983,17.9
19051,1984,26.1
19051,1985,36.2
19051,1986,35.7
19051,1987,34.4
19051,1988,24.6
19051,1989,24.0
19051,1990,35.4
19051,1991,35.8
19051,1992,41.5
19051,1993,30.5
19051,1994,41.9
19051,1995,30.5
19051,1996,40.2
19051,1997,45.5
19051,1998,46.6
19051,1999,33.7
19051,2000,41.7
19051,2001,39.0
19051,2002,39.3
19051,2003,32.8
19051,2004,52.7
19051,2005,40.5
19051,2006,44.9
19051,2007,48.2
19051,2008,36.5
19051,2009,40.0
19051,2010,46.6
19051,2011,32.8
19051,2012,29.3
19051,2013,36.8
19051,2014,45.7
19051,2015,48.9
19051,2016,57.4
19051,2017,37.6
19051,2018,50.2
19051,2019,54.6
19051,2020,42.0
19051,2021,56.7
19051,2022,44.6
19051,2023,53.4
19051,2024,59.1
19051,2025,60.6
19059,1951,17.3
19059,1952,19.0
19059,1953,20.2
19059,1954,25.7
19059,1955,18.6
19059,1956,18.9
19059,1957,23.4
19059,1958,19.6
19059,1959,20.1
19059,1960,22.7
19059,1961,23.3
19059,1962,23.9
19059,1963,28.3
19059,1964,25.5
19059,1965,19.2
19059,1966,29.0
19059,1967,19.5
19059,1968,21.8
19059,1969,31.6
19059,1970,29.2
19059,1971,29.5
19059,1972,37.0
19059,1973,35.0
19059,1974,26.1
19059,1975,31.3
19059,1976,26.3
19059,1977,33.9
19059,1978,37.5
19059,1979,35.7
19059,1980,40.0
19059,1981,37.1
19059,1982,34.5
19059,1983,34.1
19059,1984,31.7
19059,1985,33.5
19059,1986,39.3
19059,1987,41.3
19059,1988,33.6
19059,1989,40.7
19059,1990,41.5
19059,1991,39.5
19059,1992,40.8
19059,1993,16.5
19059,1994,47.5
19059,1995,44.1
19059,1996,45.8
19059,1997,41.0
19059,1998,50.3
19059,1999,43.6
19059,2000,45.5
19059,2001,40.2
19059,2002,45.9
19059,2003,34.9
19059,2004,44.4
19059,2005,49.2
19059,2006,48.1
19059,2007,51.0
19059,2008,44.0
19059,2009,49.5
19059,2010,50.2
19059,2011,48.1
19059,2012,48.2
19059,2013,44.7
19059,2014,44.0
19059,2015,56.4
19059,2016,56.1
19059,2017,57.7
19059,2018,49.8
19059,2019,51.3
19059,2020,55.5
19059,2021,56.0
19059,2022,58.8
19059,2023,56.8
19059,2024,46.1
19059,2025,60.8
19069,1951,17.6
19069,1952,22.9
19069,1953,20.6
19069,1954,26.2
19069,1955,19.3
19069,1956,21.5
19069,1957,26.7
19069,1958,24.0
19069,1959,30.9
19069,1960,25.3
19069,1961,28.2
19069,1962,26.7
19069,1963,29.9
19069,1964,30.6
19069,1965,27.2
19069,1966,30.6
19069,1967,30.4
19069,1968,34.0
19069,1969,34.1
19069,1970,35.1
19069,1971,35.4
19069,1972,36.0
19069,1973,35.0
19069,1974,32.0
19069,1975,37.7
19069,1976,35.0
19069,1977,35.4
19069,1978,36.9
19069,1979,38.3
19069,1980,39.9
19069,1981,35.7
19069,1982,37.6
19069,1983,38.4
19069,1984,34.2
19069,1985,38.6
19069,1986,43.4
19069,1987,45.2
19069,1988,33.7
19069,1989,40.3
19069,1990,40.5
19069,1991,36.7
19069,1992,44.5
19069,1993,26.1
19069,1994,47.9
19069,1995,47.5
19069,1996,44.7
19069,1997,41.8
19069,1998,50.6
19069,1999,43.7
19069,2000,45.0
19069,2001,43.3
19069,2002,47.5
19069,2003,31.7
19069,2004,47.5
19069,2005,51.5
19069,2006,52.5
19069,2007,50.7
19069,2008,45.0
19069,2009,49.5
19069,2010,50.3
19069,2011,52.4
19069,2012,44.5
19069,2013,46.0
19069,2014,47.4
19069,2015,57.8
19069,2016,60.5
19069,2017,57.0
19069,2018,58.5
19069,2019,54.1
19069,2020,55.4
19069,2021,59.7
19069,2022,62.8
19069,2023,59.4
19069,2024,58.2
19069,2025,62.4
19073,1951,24.1
19073,1952,27.5
19073,1953,22.2
19073,1954,28.4
19073,1955,24.5
19073,1956,20.5
19073,1957,25.8
19073,1958,28.9
19073,1959,24.9
19073,1960,28.7
19073,1961,32.2
19073,1962,29.7
19073,1963,32.3
19073,1964,30.1
19073,1965,24.6
19073,1966,30.2
19073,1967,28.5
19073,1968,35.2
19073,1969,32.9
19073,1970,33.7
19073,1971,30.0
19073,1972,39.0
19073,1973,34.0
19073,1974,29.8
19073,1975,36.1
19073,1976,29.8
19073,1977,25.5
19073,1978,43.0
19073,1979,41.0
19073,1980,41.9
19073,1981,44.4
19073,1982,39.5
19073,1983,39.7
19073,1984,34.7
19073,1985,41.1
19073,1986,42.7
19073,1987,47.0
19073,1988,27.8
19073,1989,40.2
19073,1990,40.0
19073,1991,40.1
19073,1992,47.6
19073,1993,32.3
19073,1994,52.7
19073,1995,48.3
19073,1996,48.5
19073,1997,45.9
19073,1998,46.2
19073,1999,43.8
19073,2000,39.3
19073,2001,42.1
19073,2002,48.5
19073,2003,36.9
19073,2004,49.0
19073,2005,53.9
19073,2006,48.0
19073,2007,52.8
19073,2008,46.5
19073,2009,53.5
19073,2010,48.1
19073,2011,51.0
19073,2012,38.3
19073,2013,36.5
19073,2014,52.2
19073,2015,53.6
19073,2016,63.5
19073,2017,56.7
19073,2018,55.5
19073,2019,54.2
19073,2020,49.0
19073,2021,64.1
19073,2022,59.0
19073,2023,60.7
19073,2024,61.8
19073,2025,63.5
19079,1951,23.9
19079,1952,26.5
19079,1953,23.9
19079,1954,27.2
19079,1955,23.4
19079,1956,21.3
19079,1957,29.5
19079,1958,27.8
19079,1959,30.0
19079,1960,29.3
19079,1961,30.3
19079,1962,29.0
19079,1963,30.9
19079,1964,29.9
19079,1965,26.4
19079,1966,31.1
19079,1967,31.7
19079,1968,36.9
19079,1969,31.2
19079,1970,34.8
19079,1971,34.0
19079,1972,37.0
19079,1973,37.0
19079,1974,26.7
19079,1975,34.8
19079,1976,32.7
19079,1977,29.1
19079,1978,39.1
19079,1979,40.7
19079,1980,40.1
19079,1981,44.0
19079,1982,37.1
19079,1983,37.5
19079,1984,34.1
19079,1985,40.2
19079,1986,41.5
19079,1987,43.5
19079,1988,24.4
19079,1989,45.9
19079,1990,39.1
19079,1991,40.1
19079,1992,47.1
19079,1993,26.9
19079,1994,52.3
19079,1995,49.2
19079,1996,45.6
19079,1997,45.2
19079,1998,47.9
19079,1999,45.3
19079,2000,39.9
19079,2001,42.2
19079,2002,49.4
19079,2003,34.4
19079,2004,49.6
19079,2005,52.5
19079,2006,49.4
19079,2007,50.4
19079,2008,47.0
19079,2009,44.5
19079,2010,48.1
19079,2011,52.5
19079,2012,45.8
19079,2013,38.0
19079,2014,46.1
19079,2015,54.3
19079,2016,61.0
19079,2017,57.2
19079,2018,49.9
19079,2019,51.4
19079,2020,51.5
19079,2021,62.2
19079,2022,61.3
19079,2023,62.2
19079,2024,58.6
19079,2025,65.1
19081,1951,15.7
19081,1952,23.9
19081,1953,22.3
19081,1954,24.6
19081,1955,21.2
19081,1956,21.5
19081,1957,24.3
19081,1958,20.6
19081,1959,26.1
19081,1960,23.8
19081,1961,28.3
19081,1962,23.0
19081,1963,28.1
19081,1964,29.8
19081,1965,24.9
19081,1966,28.4
19081,1967,29.0
19081,1968,32.5
19081,1969,33.0
19081,1970,32.5
19081,1971,32.7
19081,1972,38.0
19081,1973,31.5
19081,1974,30.0
19081,1975,34.7
19081,1976,34.0
19081,1977,37.5
19081,1978,36.4
19081,1979,34.8
19081,1980,39.3
19081,1981,36.9
19081,1982,37.0
19081,1983,36.7
19081,1984,31.7
19081,1985,35.2
19081,1986,41.2
19081,1987,43.1
19081,1988,35.5
19081,1989,36.8
19081,1990,40.5
19081,1991,34.2
19081,1992,41.4
19081,1993,25.1
19081,1994,44.1
19081,1995,45.4
19081,1996,42.3
19081,1997,42.7
19081,1998,48.2
19081,1999,42.9
19081,2000,47.5
19081,2001,42.1
19081,2002,49.5
19081,2003,34.0
19081,2004,43.4
19081,2005,53.7
19081,2006,50.2
19081,2007,53.0
19081,2008,50.0
19081,2009,50.0
19081,2010,51.2
19081,2011,50.3
19081,2012,41.4
19081,2013,45.7
19081,2014,47.6
19081,2015,59.6
19081,2016,62.4
19081,2017,57.4
19081,2018,53.2
19081,2019,49.6
19081,2020,60.0
19081,2021,63.5
19081,2022,63.0
19081,2023,60.2
19081,2024,58.2
19081,2025,58.9
19087,1951,25.8
19087,1952,30.6
19087,1953,23.9
19087,1954,29.2
19087,1955,27.0
19087,1956,26.9
19087,1957,28.3
19087,1958,28.9
19087,1959,30.3
19087,1960,24.2
19087,1961,28.9
19087,1962,28.8
19087,1963,32.7
19087,1964,29.6
19087,1965,26.9
19087,1966,28.6
19087,1967,32.9
19087,1968,35.7
19087,1969,35.7
19087,1970,37.0
19087,1971,38.5
19087,1972,39.0
19087,1973,34.0
19087,1974,28.8
19087,1975,37.7
19087,1976,36.4
19087,1977,41.0
19087,1978,37.8
19087,1979,42.2
19087,1980,39.3
19087,1981,42.3
19087,1982,39.2
19087,1983,31.7
19087,1984,35.4
19087,1985,41.1
19087,1986,42.1
19087,1987,39.0
19087,1988,32.0
19087,1989,36.7
19087,1990,41.8
19087,1991,44.2
19087,1992,46.0
19087,1993,39.8
19087,1994,54.3
19087,1995,41.8
19087,1996,45.3
19087,1997,48.9
19087,1998,52.1
19087,1999,40.1
19087,2000,40.8
19087,2001,43.3
19087,2002,47.4
19087,2003,35.7
19087,2004,54.1
19087,2005,51.4
19087,2006,49.3
19087,2007,51.1
19087,2008,48.0
19087,2009,52.0
19087,2010,49.7
19087,2011,44.5
19087,2012,50.3
19087,2013,45.3
19087,2014,56.1
19087,2015,55.8
19087,2016,57.2
19087,2017,60.5
19087,2018,62.3
19087,2019,56.9
19087,2020,54.9
19087,2021,58.3
19087,2022,60.3
19087,2023,63.9
19087,2024,66.4
19087,2025,64.8
19089,1951,9.4
19089,1952,17.4
19089,1953,14.9
19089,1954,18.6
19089,1955,12.4
19089,1956,19.3
19089,1957,20.6
19089,1958,17.9
19089,1959,22.0
19089,1960,15.3
19089,1961,22.8
19089,1962,19.2
19089,1963,24.2
19089,1964,17.4
19089,1965,19.4
19089,1966,20.8
19089,1967,16.8
19089,1968,25.4
19089,1969,21.9
19089,1970,29.1
19089,1971,24.0
19089,1972,31.0
19089,1973,27.0
19089,1974,18.6
19089,1975,20.8
19089,1976,24.2
19089,1977,36.8
19089,1978,33.8
19089,1979,32.1
19089,1980,34.1
19089,1981,34.2
19089,1982,29.6
19089,1983,32.5
19089,1984,29.2
19089,1985,27.2
19089,1986,35.4
19089,1987,42.0
19089,1988,23.9
19089,1989,37.2
19089,1990,40.5
19089,1991,38.6
19089,1992,34.0
19089,1993,22.4
19089,1994,46.4
19089,1995,47.0
19089,1996,38.9
19089,1997,44.3
19089,1998,47.1
19089,1999,46.7
19089,2000,48.0
19089,2001,31.4
19089,2002,49.2
19089,2003,26.4
19089,2004,40.4
19089,2005,54.9
19089,2006,47.3
19089,2007,48.8
19089,2008,44.5
19089,2009,43.5
19089,2010,54.7
19089,2011,51.4
19089,2012,46.4
19089,2013,41.2
19089,2014,48.7
19089,2015,59.9
19089,2016,56.4
19089,2017,51.6
19089,2018,53.7
19089,2019,52.1
19089,2020,54.5
19089,2021,60.3
19089,2022,60.9
19089,2023,51.0
19089,2024,55.2
19089,2025,63.0
19091,1951,20.6
19091,1952,27.4
19091,1953,26.3
19091,1954,29.8
19091,1955,21.4
19091,1956,16.1
19091,1957,29.0
19091,1958,26.2
19091,1959,30.8
19091,1960,27.5
19091,1961,30.4
19091,1962,27.8
19091,1963,31.4
19091,1964,29.8
19091,1965,27.6
19091,1966,31.7
19091,1967,28.3
19091,1968,34.3
19091,1969,35.2
19091,1970,30.7
19091,1971,34.6
19091,1972,34.0
19091,1973,37.0
19091,1974,32.2
19091,1975,38.2
19091,1976,32.8
19091,1977,36.1
19091,1978,37.8
19091,1979,36.2
19091,1980,38.9
19091,1981,41.5
19091,1982,39.2
19091,1983,36.1
19091,1984,34.4
19091,1985,37.3
19091,1986,40.2
19091,1987,46.5
19091,1988,34.8
19091,1989,46.3
19091,1990,45.3
19091,1991,36.3
19091,1992,46.6
19091,1993,27.0
19091,1994,49.6
19091,1995,50.2
19091,1996,46.0
19091,1997,46.3
19091,1998,46.7
19091,1999,41.8
19091,2000,45.9
19091,2001,42.8
19091,2002,47.4
19091,2003,33.8
19091,2004,47.4
19091,2005,51.9
19091,2006,52.5
19091,2007,51.8
19091,2008,49.5
19091,2009,53.5
19091,2010,46.0
19091,2011,51.8
19091,2012,43.0
19091,2013,43.9
19091,2014,46.4
19091,2015,56.6
19091,2016,61.0
19091,2017,58.0
19091,2018,50.4
19091,2019,54.9
19091,2020,56.9
19091,2021,62.4
19091,2022,59.0
19091,2023,56.9
19091,2024,56.7
19091,2025,59.4
19101,1951,23.0
19101,1952,27.8
19101,1953,20.8
19101,1954,25.8
19101,1955,23.1
19101,1956,23.9
19101,1957,27.8
19101,1958,28.0
19101,1959,26.9
19101,1960,21.5
19101,1961,27.6
19101,1962,27.3
19101,1963,31.4
19101,1964,27.9
19101,1965,27.3
19101,1966,27.2
19101,1967,29.0
19101,1968,32.8
19101,1969,31.8
19101,1970,33.2
19101,1971,34.3
19101,1972,34.0
19101,1973,29.0
19101,1974,25.4
19101,1975,32.0
19101,1976,33.2
19101,1977,35.7
19101,1978,34.4
19101,1979,38.0
19101,1980,37.8
19101,1981,38.3
19101,1982,33.5
19101,1983,26.1
19101,1984,32.6
19101,1985,38.1
19101,1986,37.6
19101,1987,38.3
19101,1988,24.0
19101,1989,34.0
19101,1990,38.0
19101,1991,40.4
19101,1992,42.6
19101,1993,34.9
19101,1994,51.1
19101,1995,37.8
19101,1996,41.8
19101,1997,45.7
19101,1998,47.0
19101,1999,32.5
19101,2000,38.2
19101,2001,40.5
19101,2002,36.9
19101,2003,32.1
19101,2004,53.6
19101,2005,52.8
19101,2006,46.5
19101,2007,46.3
19101,2008,42.0
19101,2009,51.5
19101,2010,46.8
19101,2011,41.9
19101,2012,44.0
19101,2013,41.1
19101,2014,47.3
19101,2015,50.1
19101,2016,55.1
19101,2017,46.1
19101,2018,62.0
19101,2019,53.3
19101,2020,53.8
19101,2021,53.9
19101,2022,50.7
19101,2023,57.9
19101,2024,60.5
19101,2025,62.9
19105,1951,23.2
19105,1952,28.2
19105,1953,22.5
19105,1954,28.1
19105,1955,21.7
19105,1956,27.6
19105,1957,29.4
19105,1958,27.6
19105,1959,28.8
19105,1960,25.0
19105,1961,29.6
19105,1962,28.1
19105,1963,30.7
19105,1964,31.2
19105,1965,31.2
19105,1966,30.8
19105,1967,32.2
19105,1968,35.6
19105,1969,34.3
19105,1970,39.0
19105,1971,35.4
19105,1972,36.0
19105,1973,35.0
19105,1974,29.0
19105,1975,36.8
19105,1976,30.6
19105,1977,40.9
19105,1978,38.9
19105,1979,42.2
19105,1980,43.2
19105,1981,44.6
19105,1982,41.0
19105,1983,35.7
19105,1984,35.4
19105,1985,38.5
19105,1986,43.0
19105,1987,46.6
19105,1988,23.5
19105,1989,38.2
19105,1990,48.1
19105,1991,48.5
19105,1992,43.4
19105,1993,36.6
19105,1994,51.9
19105,1995,44.6
19105,1996,46.8
19105,1997,50.9
19105,1998,53.7
19105,1999,53.5
19105,2000,45.9
19105,2001,50.4
19105,2002,49.8
19105,2003,32.2
19105,2004,46.8
19105,2005,51.8
19105,2006,52.4
19105,2007,52.5
19105,2008,46.5
19105,2009,50.0
19105,2010,52.6
19105,2011,60.4
19105,2012,51.6
19105,2013,53.5
19105,2014,52.5
19105,2015,55.2
19105,2016,60.4
19105,2017,54.9
19105,2018,60.1
19105,2019,57.2
19105,2020,54.0
19105,2021,64.5
19105,2022,61.7
19105,2023,54.5
19105,2024,63.8
19105,2025,68.6
19111,1951,23.6
19111,1952,23.0
19111,1953,19.3
19111,1954,24.1
19111,1955,20.8
19111,1956,24.4
19111,1957,23.8
19111,1958,27.7
19111,1959,24.9
19111,1960,17.6
19111,1961,24.9
19111,1962,26.1
19111,1963,30.1
19111,1964,27.0
19111,1965,28.1
19111,1966,27.0
19111,1967,24.9
19111,1968,31.9
19111,1969,30.3
19111,1970,32.7
19111,1971,32.0
19111,1972,34.0
19111,1973,30.7
19111,1974,22.9
19111,1975,33.1
19111,1976,31.1
19111,1977,37.6
19111,1978,32.9
19111,1979,39.9
19111,1980,37.5
19111,1981,37.1
19111,1982,37.9
19111,1983,28.2
19111,1984,33.2
19111,1985,39.9
19111,1986,38.4
19111,1987,34.0
19111,1988,28.1
19111,1989,27.9
19111,1990,34.6
19111,1991,37.0
19111,1992,45.2
19111,1993,36.5
19111,1994,52.0
19111,1995,38.9
19111,1996,42.7
19111,1997,49.2
19111,1998,46.6
19111,1999,37.8
19111,2000,40.3
19111,2001,44.3
19111,2002,41.5
19111,2003,36.4
19111,2004,54.7
19111,2005,45.8
19111,2006,44.6
19111,2007,48.7
19111,2008,42.5
19111,2009,48.5
19111,2010,49.3
19111,2011,40.6
19111,2012,43.1
19111,2013,39.4
19111,2014,54.5
19111,2015,47.0
19111,2016,61.4
19111,2017,53.5
19111,2018,64.7
19111,2019,54.8
19111,2020,52.1
19111,2021,59.7
19111,2022,54.6
19111,2023,66.1
19111,2024,66.9
19111,2025,63.0
19131,1951,13.3
19131,1952,20.4
19131,1953,18.3
19131,1954,23.8
19131,1955,16.5
19131,1956,21.1
19131,1957,23.3
19131,1958,21.1
19131,1959,23.8
19131,1960,21.4
19131,1961,27.3
19131,1962,24.3
19131,1963,28.4
19131,1964,17.3
19131,1965,24.4
19131,1966,25.8
19131,1967,24.0
19131,1968,28.4
19131,1969,27.4
19131,1970,32.7
19131,1971,26.0
19131,1972,32.0
19131,1973,32.0
19131,1974,22.3
19131,1975,28.3
19131,1976,25.7
19131,1977,37.7
19131,1978,36.8
19131,1979,31.8
19131,1980,29.0
19131,1981,31.5
19131,1982,34.0
19131,1983,36.4
19131,1984,30.9
19131,1985,31.9
19131,1986,40.3
19131,1987,43.7
19131,1988,29.0
19131,1989,37.8
19131,1990,43.6
19131,1991,42.2
19131,1992,41.0
19131,1993,22.1
19131,1994,44.6
19131,1995,49.7
19131,1996,44.4
19131,1997,46.5
19131,1998,50.8
19131,1999,47.8
19131,2000,48.3
19131,2001,35.4
19131,2002,49.6
19131,2003,31.2
19131,2004,43.8
19131,2005,53.6
19131,2006,52.5
19131,2007,53.5
19131,2008,45.0
19131,2009,45.5
19131,2010,54.2
19131,2011,51.0
19131,2012,42.5
19131,2013,40.8
19131,2014,49.2
19131,2015,59.7
19131,2016,61.0
19131,2017,54.4
19131,2018,55.6
19131,2019,49.8
19131,2020,59.4
19131,2021,62.5
19131,2022,64.6
19131,2023,46.9
19131,2024,62.0
19131,2025,62.4
19133,1951,18.5
19133,1952,21.1
19133,1953,19.4
19133,1954,21.8
19133,1955,13.7
19133,1956,16.3
19133,1957,25.5
19133,1958,25.7
19133,1959,21.6
19133,1960,20.0
19133,1961,21.1
19133,1962,21.9
19133,1963,28.5
19133,1964,26.7
19133,1965,23.6
19133,1966,28.1
19133,1967,21.2
19133,1968,26.3
19133,1969,32.0
19133,1970,20.6
19133,1971,30.5
19133,1972,33.0
19133,1973,32.0
19133,1974,22.1
19133,1975,33.4
19133,1976,22.5
19133,1977,38.2
19133,1978,35.6
19133,1979,34.0
19133,1980,26.5
19133,1981,37.3
19133,1982,36.4
19133,1983,26.2
19133,1984,25.0
19133,1985,37.0
19133,1986,40.1
19133,1987,39.5
19133,1988,32.0
19133,1989,38.2
19133,1990,36.6
19133,1991,31.0
19133,1992,44.2
19133,1993,33.7
19133,1994,50.1
19133,1995,35.7
19133,1996,41.3
19133,1997,41.8
19133,1998,43.0
19133,1999,41.4
19133,2000,37.6
19133,2001,43.9
19133,2002,42.3
19133,2003,35.7
19133,2004,42.9
19133,2005,42.3
19133,2006,46.3
19133,2007,48.5
19133,2008,44.5
19133,2009,53.5
19133,2010,48.7
19133,2011,45.4
19133,2012,36.3
19133,2013,52.5
19133,2014,47.2
19133,2015,52.4
19133,2016,56.1
19133,2017,57.1
19133,2018,55.3
19133,2019,55.8
19133,2020,56.0
19133,2021,61.8
19133,2022,48.6
19133,2023,50.9
19133,2024,55.2
19133,2025,62.0
19135,1951,15.7
19135,1952,25.6
19135,1953,17.0
19135,1954,20.9
19135,1955,21.1
19135,1956,22.8
19135,1957,25.4
19135,1958,25.8
19135,1959,22.2
19135,1960,22.0
19135,1961,22.2
19135,1962,25.5
19135,1963,28.9
19135,1964,25.3
19135,1965,24.9
19135,1966,25.4
19135,1967,17.5
19135,1968,29.3
19135,1969,23.2
19135,1970,31.1
19135,1971,30.0
19135,1972,32.4
19135,1973,24.5
19135,1974,17.2
19135,1975,28.4
19135,1976,29.8
19135,1977,31.7
19135,1978,28.0
19135,1979,34.1
19135,1980,33.8
19135,1981,36.2
19135,1982,26.0
19135,1983,23.7
19135,1984,23.9
19135,1985,34.0
19135,1986,36.9
19135,1987,39.5
19135,1988,23.2
19135,1989,28.5
19135,1990,33.4
19135,1991,38.0
19135,1992,37.0
19135,1993,28.4
19135,1994,48.1
19135,1995,30.5
19135,1996,37.0
19135,1997,45.0
19135,1998,41.1
19135,1999,35.2
19135,2000,38.5
19135,2001,40.0
19135,2002,40.7
19135,2003,24.0
19135,2004,48.3
19135,2005,48.5
19135,2006,40.6
19135,2007,49.3
19135,2008,33.5
19135,2009,47.0
19135,2010,44.8
19135,2011,42.4
19135,2012,32.9
19135,2013,29.0
19135,2014,48.9
19135,2015,50.9
19135,2016,57.3
19135,2017,51.0
19135,2018,50.4
19135,2019,56.1
19135,2020,45.4
19135,2021,59.3
19135,2022,47.4
19135,2023,50.9
19135,2024,56.3
19135,2025,59.0
19137,1951,18.5
19137,1952,27.3
19137,1953,24.1
19137,1954,25.6
19137,1955,18.5
19137,1956,21.3
19137,1957,27.1
19137,1958,29.7
19137,1959,26.0
19137,1960,29.3
19137,1961,28.8
19137,1962,30.4
19137,1963,34.2
19137,1964,29.3
19137,1965,29.6
19137,1966,32.9
19137,1967,29.2
19137,1968,32.9
19137,1969,36.2
19137,1970,31.0
19137,1971,33.2
19137,1972,38.0
19137,1973,32.0
19137,1974,29.5
19137,1975,31.5
19137,1976,29.2
19137,1977,34.4
19137,1978,35.4
19137,1979,37.5
19137,1980,35.6
19137,1981,39.4
19137,1982,31.9
19137,1983,28.3
19137,1984,21.9
19137,1985,36.7
19137,1986,41.9
19137,1987,38.0
19137,1988,28.4
19137,1989,36.5
19137,1990,38.2
19137,1991,41.9
19137,1992,43.6
19137,1993,31.5
19137,1994,47.6
19137,1995,29.1
19137,1996,40.3
19137,1997,44.8
19137,1998,43.9
19137,1999,40.2
19137,2000,42.2
19137,2001,44.2
19137,2002,45.6
19137,2003,30.3
19137,2004,51.5
19137,2005,48.3
19137,2006,50.6
19137,2007,51.9
19137,2008,38.0
19137,2009,56.0
19137,2010,49.7
19137,2011,45.9
19137,2012,42.6
19137,2013,45.9
19137,2014,50.0
19137,2015,51.0
19137,2016,57.8
19137,2017,56.2
19137,2018,51.8
19137,2019,58.3
19137,2020,49.2
19137,2021,63.0
19137,2022,54.8
19137,2023,54.6
19137,2024,61.6
19137,2025,62.7
19139,1951,24.1
19139,1952,26.5
19139,1953,17.7
19139,1954,25.1
19139,1955,20.0
19139,1956,20.4
19139,1957,22.9
19139,1958,27.9
19139,1959,25.2
19139,1960,21.5
19139,1961,28.4
19139,1962,25.0
19139,1963,28.1
19139,1964,31.0
19139,1965,28.8
19139,1966,27.6
19139,1967,30.8
19139,1968,31.9
19139,1969,36.8
19139,1970,34.5
19139,1971,34.7
19139,1972,35.0
19139,1973,33.0
19139,1974,28.4
19139,1975,35.8
19139,1976,34.5
19139,1977,36.9
19139,1978,35.4
19139,1979,38.8
19139,1980,42.2
19139,1981,43.0
19139,1982,38.1
19139,1983,35.5
19139,1984,35.3
19139,1985,38.6
19139,1986,40.5
19139,1987,39.0
19139,1988,28.0
19139,1989,40.0
19139,1990,44.1
19139,1991,37.0
19139,1992,41.9
